time_bucket,North,South,East,West,hour,day_of_week,target_North,target_South,target_East,target_West
1575180,6,8,5,5,5,4,5.0,5.0,6.0,4.0
1575240,6,6,8,6,5,4,2.0,1.0,8.0,7.0
1575300,7,7,4,6,5,4,7.0,8.0,4.0,5.0
1575360,6,7,4,6,5,4,7.0,6.0,5.0,5.0
1575420,5,3,8,8,5,4,7.0,5.0,7.0,9.0
1575480,7,5,6,4,5,4,5.0,7.0,4.0,6.0
1575540,7,5,6,4,5,4,7.0,7.0,0.0,0.0
1575600,5,7,8,8,5,4,4.0,4.0,9.0,7.0
1575660,6,7,5,6,5,4,7.0,6.0,7.0,5.0
1575720,7,6,5,6,5,4,4.0,5.0,3.0,6.0
1575780,2,5,7,5,5,4,4.0,5.0,7.0,7.0
1575840,7,3,5,4,5,4,7.0,4.0,3.0,5.0
1575900,8,7,4,5,5,4,7.0,5.0,4.0,6.0
1575960,2,6,8,8,5,4,6.0,3.0,7.0,7.0
1576020,6,6,5,6,5,4,6.0,9.0,5.0,2.0
1576080,6,5,6,6,5,4,6.0,4.0,4.0,5.0
1576140,0,1,8,8,5,4,3.0,6.0,8.0,7.0
1576200,9,8,7,4,5,4,8.0,6.0,4.0,7.0
1576260,8,5,3,4,5,4,7.0,7.0,6.0,5.0
1576320,6,6,8,7,5,4,6.0,7.0,8.0,8.0
1576380,5,6,5,5,5,4,6.0,6.0,6.0,3.0
1576440,6,6,0,1,5,4,6.0,7.0,2.0,0.0
1576500,4,4,7,8,5,4,5.0,4.0,9.0,8.0
1576560,8,8,5,6,5,4,7.0,8.0,3.0,4.0
1576620,7,8,5,6,5,4,6.0,7.0,5.0,4.0
1576680,5,3,6,6,5,4,6.0,7.0,7.0,6.0
1576740,4,6,7,5,5,4,5.0,4.0,4.0,5.0
1576800,5,6,1,6,6,4,4.0,4.0,6.0,6.0
1576860,6,4,8,7,6,4,4.0,5.0,8.0,7.0
1576920,6,7,6,4,6,4,5.0,5.0,7.0,4.0
1576980,5,5,6,4,6,4,6.0,4.0,5.0,5.0
1577040,2,1,8,7,6,4,4.0,6.0,6.0,9.0
1577100,7,8,4,5,6,4,7.0,7.0,5.0,1.0
1577160,7,6,5,5,6,4,7.0,5.0,4.0,4.0
1577220,7,5,7,9,6,4,3.0,4.0,8.0,7.0
1577280,5,7,4,6,6,4,6.0,6.0,5.0,3.0
1577340,7,7,0,0,6,4,7.0,7.0,5.0,4.0
1577400,4,4,9,7,6,4,5.0,0.0,8.0,7.0
1577460,7,6,7,5,6,4,7.0,7.0,7.0,5.0
1577520,4,5,3,6,6,4,6.0,7.0,5.0,4.0
1577580,4,5,7,7,6,4,6.0,7.0,9.0,8.0
1577640,7,4,3,5,6,4,7.0,7.0,5.0,6.0
1577700,7,5,4,6,6,4,5.0,6.0,5.0,1.0
1577760,6,3,7,7,6,4,3.0,5.0,8.0,7.0
1577820,6,9,5,2,6,4,7.0,7.0,6.0,4.0
1577880,6,4,4,5,6,4,6.0,5.0,7.0,7.0
1577940,3,6,8,7,6,4,2.0,6.0,6.0,8.0
1578000,8,6,4,7,6,4,8.0,7.0,5.0,2.0
1578060,7,7,6,5,6,4,7.0,7.0,4.0,3.0
1578120,6,7,8,8,6,4,4.0,4.0,7.0,7.0
1578180,6,6,6,3,6,4,6.0,5.0,4.0,6.0
1578240,6,7,2,0,6,4,7.0,6.0,4.0,7.0
1578300,5,4,9,8,6,4,0.0,6.0,7.0,7.0
1578360,7,8,3,4,6,4,7.0,7.0,5.0,7.0
1578420,6,7,5,4,6,4,6.0,6.0,6.0,4.0
1578480,6,7,7,6,6,4,5.0,5.0,6.0,8.0
1578540,5,4,4,5,6,4,6.0,5.0,5.0,5.0
1578600,4,4,6,6,6,4,7.0,10.0,7.0,7.0
1578660,4,5,8,7,6,4,0.0,5.0,9.0,11.0
1578720,5,5,7,4,6,4,4.0,10.0,7.0,8.0
1578780,6,4,5,5,6,4,6.0,8.0,0.0,3.0
1578840,4,6,6,9,6,4,9.0,5.0,11.0,10.0
1578900,7,7,5,1,6,4,8.0,11.0,5.0,5.0
1578960,7,5,4,4,6,4,5.0,6.0,3.0,5.0
1579020,3,4,8,7,6,4,7.0,8.0,7.0,12.0
1579080,6,6,5,3,6,4,9.0,6.0,3.0,5.0
1579140,7,7,5,4,6,4,10.0,7.0,6.0,7.0
1579200,5,0,8,7,6,4,4.0,7.0,9.0,10.0
1579260,7,7,7,5,6,4,9.0,7.0,6.0,9.0
1579320,6,7,5,4,6,4,5.0,6.0,4.0,3.0
1579380,6,7,9,8,6,4,5.0,5.0,11.0,8.0
1579440,7,7,5,6,6,4,7.0,5.0,1.0,6.0
1579500,5,6,5,1,6,4,7.0,5.0,6.0,0.0
1579560,3,5,8,7,6,4,4.0,2.0,11.0,11.0
1579620,7,7,6,4,6,4,7.0,7.0,5.0,3.0
1579680,6,5,7,7,6,4,6.0,6.0,6.0,0.0
1579740,2,6,6,8,6,4,6.0,5.0,9.0,9.0
1579800,8,7,5,2,6,4,11.0,8.0,4.0,8.0
1579860,7,7,4,3,6,4,9.0,8.0,0.0,5.0
1579920,4,4,7,7,6,4,5.0,7.0,11.0,10.0
1579980,6,5,4,6,6,4,7.0,7.0,5.0,7.0
1580040,7,6,4,7,6,4,10.0,10.0,6.0,7.0
1580100,0,6,7,7,6,4,7.0,6.0,10.0,12.0
1580160,7,7,5,7,6,4,7.0,8.0,8.0,0.0
1580220,6,6,6,4,6,4,3.0,5.0,8.0,3.0
1580280,5,5,6,8,6,4,2.0,7.0,9.0,8.0
1580340,6,5,5,5,6,4,10.0,11.0,8.0,5.0
1580400,7,10,7,7,7,4,8.0,6.0,5.0,4.0
1580460,0,5,9,11,7,4,8.0,5.0,9.0,9.0
1580520,4,10,7,8,7,4,8.0,8.0,5.0,1.0
1580580,6,8,0,3,7,4,7.0,5.0,8.0,5.0
1580640,9,5,11,10,7,4,7.0,8.0,7.0,10.0
1580700,8,11,5,5,7,4,8.0,10.0,8.0,6.0
1580760,5,6,3,5,7,4,6.0,6.0,7.0,6.0
1580820,7,8,7,12,7,4,6.0,5.0,9.0,8.0
1580880,9,6,3,5,7,4,8.0,9.0,3.0,2.0
1580940,10,7,6,7,7,4,7.0,8.0,4.0,1.0
1581000,4,7,9,10,7,4,6.0,7.0,10.0,8.0
1581060,9,7,6,9,7,4,10.0,8.0,5.0,6.0
1581120,5,6,4,3,7,4,7.0,9.0,6.0,8.0
1581180,5,5,11,8,7,4,5.0,6.0,12.0,10.0
1581240,7,5,1,6,7,4,9.0,9.0,9.0,6.0
1581300,7,5,6,0,7,4,6.0,8.0,7.0,2.0
1581360,4,2,11,11,7,4,6.0,0.0,11.0,9.0
1581420,7,7,5,3,7,4,9.0,9.0,6.0,2.0
1581480,6,6,6,0,7,4,11.0,6.0,3.0,1.0
1581540,6,5,9,9,7,4,8.0,9.0,10.0,11.0
1581600,11,8,4,8,7,4,7.0,8.0,7.0,5.0
1581660,9,8,0,5,7,4,7.0,9.0,1.0,7.0
1581720,5,7,11,10,7,4,4.0,5.0,9.0,8.0
1581780,7,7,5,7,7,4,6.0,8.0,7.0,7.0
1581840,10,10,6,7,7,4,8.0,5.0,5.0,5.0
1581900,7,6,10,12,7,4,0.0,6.0,8.0,10.0
1581960,7,8,8,0,7,4,8.0,10.0,1.0,7.0
1582020,3,5,8,3,7,4,7.0,7.0,9.0,4.0
1582080,2,7,9,8,7,4,4.0,4.0,10.0,11.0
1582140,10,11,8,5,7,4,9.0,6.0,1.0,6.0
1582200,8,6,5,4,7,4,7.0,9.0,1.0,6.0
1582260,8,5,9,9,7,4,4.0,4.0,9.0,11.0
1582320,8,8,5,1,7,4,7.0,7.0,4.0,6.0
1582380,7,5,8,5,7,4,5.0,6.0,6.0,7.0
1582440,7,8,7,10,7,4,0.0,7.0,10.0,12.0
1582500,8,10,8,6,7,4,10.0,9.0,2.0,6.0
1582560,6,6,7,6,7,4,6.0,9.0,8.0,0.0
1582620,6,5,9,8,7,4,10.0,3.0,10.0,9.0
1582680,8,9,3,2,7,4,10.0,8.0,7.0,4.0
1582740,7,8,4,1,7,4,6.0,9.0,5.0,10.0
1582800,6,7,10,8,7,4,8.0,4.0,12.0,10.0
1582860,10,8,5,6,7,4,6.0,8.0,6.0,2.0
1582920,7,9,6,8,7,4,4.0,9.0,6.0,6.0
1582980,5,6,12,10,7,4,6.0,6.0,8.0,7.0
1583040,9,9,9,6,7,4,11.0,6.0,3.0,4.0
1583100,6,8,7,2,7,4,9.0,5.0,8.0,6.0
1583160,6,0,11,9,7,4,3.0,4.0,11.0,7.0
1583220,9,9,6,2,7,4,10.0,8.0,5.0,7.0
1583280,11,6,3,1,7,4,6.0,7.0,1.0,8.0
1583340,8,9,10,11,7,4,6.0,4.0,9.0,12.0
1583400,7,8,7,5,7,4,10.0,9.0,8.0,1.0
1583460,7,9,1,7,7,4,8.0,4.0,6.0,4.0
1583520,4,5,9,8,7,4,9.0,5.0,9.0,10.0
1583580,6,8,7,7,7,4,8.0,9.0,4.0,7.0
1583640,8,5,5,5,7,4,7.0,6.0,8.0,4.0
1583700,0,6,8,10,7,4,4.0,7.0,9.0,8.0
1583760,8,10,1,7,7,4,13.0,11.0,1.0,5.0
1583820,7,7,9,4,7,4,9.0,9.0,5.0,5.0
1583880,4,4,10,11,7,4,10.0,7.0,11.0,10.0
1583940,9,6,1,6,7,4,6.0,6.0,1.0,8.0
1584000,7,9,1,6,8,4,6.0,8.0,0.0,7.0
1584060,4,4,9,11,8,4,7.0,5.0,10.0,10.0
1584120,7,7,4,6,8,4,6.0,6.0,5.0,0.0
1584180,5,6,6,7,8,4,4.0,8.0,7.0,4.0
1584240,0,7,10,12,8,4,0.0,3.0,9.0,8.0
1584300,10,9,2,6,8,4,9.0,8.0,4.0,5.0
1584360,6,9,8,0,8,4,9.0,9.0,1.0,6.0
1584420,10,3,10,9,8,4,3.0,5.0,11.0,10.0
1584480,10,8,7,4,8,4,12.0,10.0,0.0,5.0
1584540,6,9,5,10,8,4,7.0,8.0,7.0,6.0
1584600,8,4,12,10,8,4,3.0,2.0,10.0,9.0
1584660,6,8,6,2,8,4,11.0,7.0,4.0,1.0
1584720,4,9,6,6,8,4,8.0,7.0,5.0,9.0
1584780,6,6,8,7,8,4,7.0,6.0,11.0,8.0
1584840,11,6,3,4,8,4,6.0,3.0,6.0,0.0
1584900,9,5,8,6,8,4,7.0,4.0,5.0,7.0
1584960,3,4,11,7,8,4,6.0,8.0,10.0,9.0
1585020,10,8,5,7,8,4,8.0,9.0,6.0,7.0
1585080,6,7,1,8,8,4,8.0,6.0,6.0,6.0
1585140,6,4,9,12,8,4,4.0,9.0,9.0,9.0
1585200,10,9,8,1,8,4,6.0,8.0,7.0,2.0
1585260,8,4,6,4,8,4,7.0,9.0,8.0,5.0
1585320,9,5,9,10,8,4,1.0,3.0,14.0,9.0
1585380,8,9,4,7,8,4,11.0,6.0,6.0,8.0
1585440,7,6,8,4,8,4,5.0,9.0,5.0,7.0
1585500,4,7,9,8,8,4,6.0,9.0,8.0,10.0
1585560,13,11,1,5,8,4,6.0,10.0,0.0,6.0
1585620,9,9,5,5,8,4,6.0,7.0,9.0,6.0
1585680,10,7,11,10,8,4,2.0,0.0,9.0,10.0
1585740,6,6,1,8,8,4,7.0,9.0,7.0,4.0
1585800,6,8,0,7,8,4,9.0,7.0,8.0,5.0
1585860,7,5,10,10,8,4,4.0,4.0,8.0,10.0
1585920,6,6,5,0,8,4,9.0,8.0,5.0,10.0
1585980,4,8,7,4,8,4,4.0,6.0,4.0,7.0
1586040,0,3,9,8,8,4,1.0,7.0,10.0,11.0
1586100,9,8,4,5,8,4,8.0,6.0,2.0,0.0
1586160,9,9,1,6,8,4,7.0,5.0,5.0,6.0
1586220,3,5,11,10,8,4,4.0,0.0,8.0,11.0
1586280,12,10,0,5,8,4,7.0,7.0,5.0,9.0
1586340,7,8,7,6,8,4,11.0,7.0,10.0,7.0
1586400,3,2,10,9,8,4,6.0,1.0,9.0,8.0
1586460,11,7,4,1,8,4,10.0,6.0,1.0,8.0
1586520,8,7,5,9,8,4,10.0,8.0,0.0,3.0
1586580,7,6,11,8,8,4,5.0,9.0,12.0,10.0
1586640,6,3,6,0,8,4,9.0,9.0,4.0,6.0
1586700,7,4,5,7,8,4,5.0,5.0,6.0,5.0
1586760,6,8,10,9,8,4,4.0,8.0,12.0,10.0
1586820,8,9,6,7,8,4,8.0,7.0,3.0,2.0
1586880,8,6,6,6,8,4,6.0,8.0,5.0,5.0
1586940,4,9,9,9,8,4,5.0,3.0,11.0,8.0
1587000,6,8,7,2,8,4,8.0,6.0,6.0,5.0
1587060,7,9,8,5,8,4,6.0,8.0,8.0,3.0
1587120,1,3,14,9,8,4,6.0,5.0,9.0,8.0
1587180,11,6,6,8,8,4,4.0,8.0,4.0,5.0
1587240,5,9,5,7,8,4,6.0,6.0,7.0,6.0
1587300,6,9,8,10,8,4,7.0,7.0,7.0,10.0
1587360,6,10,0,6,8,4,8.0,5.0,5.0,6.0
1587420,6,7,9,6,8,4,8.0,5.0,1.0,5.0
1587480,2,0,9,10,8,4,5.0,0.0,10.0,10.0
1587540,7,9,7,4,8,4,5.0,8.0,1.0,6.0
1587600,9,7,8,5,9,4,4.0,5.0,7.0,5.0
1587660,4,4,8,10,9,4,0.0,4.0,7.0,9.0
1587720,9,8,5,10,9,4,7.0,9.0,6.0,6.0
1587780,4,6,4,7,9,4,7.0,7.0,8.0,0.0
1587840,1,7,10,11,9,4,5.0,4.0,10.0,10.0
1587900,8,6,2,0,9,4,7.0,8.0,5.0,5.0
1587960,7,5,5,6,9,4,8.0,7.0,5.0,5.0
1588020,4,0,8,11,9,4,5.0,6.0,8.0,10.0
1588080,7,7,5,9,9,4,7.0,8.0,1.0,0.0
1588140,11,7,10,7,9,4,8.0,8.0,4.0,6.0
1588200,6,1,9,8,9,4,7.0,6.0,10.0,9.0
1588260,10,6,1,8,9,4,8.0,6.0,1.0,7.0
1588320,10,8,0,3,9,4,7.0,6.0,3.0,8.0
1588380,5,9,12,10,9,4,3.0,7.0,10.0,10.0
1588440,9,9,4,6,9,4,10.0,7.0,1.0,6.0
1588500,5,5,6,5,9,4,9.0,5.0,2.0,9.0
1588560,4,8,12,10,9,4,4.0,2.0,10.0,10.0
1588620,8,7,3,2,9,4,7.0,7.0,3.0,7.0
1588680,6,8,5,5,9,4,8.0,8.0,1.0,1.0
1588740,5,3,11,8,9,4,8.0,5.0,9.0,9.0
1588800,8,6,6,5,9,4,9.0,6.0,8.0,1.0
1588860,6,8,8,3,9,4,9.0,7.0,0.0,7.0
1588920,6,5,9,8,9,4,8.0,5.0,11.0,9.0
1588980,4,8,4,5,9,4,10.0,8.0,6.0,7.0
1589040,6,6,7,6,9,4,11.0,8.0,6.0,9.0
1589100,7,7,7,10,9,4,4.0,7.0,10.0,9.0
1589160,8,5,5,6,9,4,10.0,6.0,5.0,4.0
1589220,8,5,1,5,9,4,5.0,6.0,5.0,5.0
1589280,5,0,10,10,9,4,6.0,7.0,8.0,9.0
1589340,5,8,1,6,9,4,9.0,5.0,0.0,0.0
1589400,4,5,7,5,9,4,4.0,4.0,5.0,6.0
1589460,0,4,7,9,9,4,3.0,1.0,9.0,10.0
1589520,7,9,6,6,9,4,9.0,8.0,7.0,8.0
1589580,7,7,8,0,9,4,5.0,9.0,1.0,5.0
1589640,5,4,10,10,9,4,5.0,6.0,10.0,10.0
1589700,7,8,5,5,9,4,10.0,8.0,7.0,8.0
1589760,8,7,5,5,9,4,7.0,9.0,4.0,9.0
1589820,5,6,8,10,9,4,7.0,5.0,8.0,7.0
1589880,7,8,1,0,9,4,9.0,8.0,6.0,7.0
1589940,8,8,4,6,9,4,10.0,5.0,6.0,7.0
1590000,7,6,10,9,9,4,7.0,5.0,12.0,7.0
1590060,8,6,1,7,9,4,4.0,8.0,5.0,5.0
1590120,7,6,3,8,9,4,5.0,8.0,6.0,5.0
1590180,3,7,10,10,9,4,0.0,6.0,10.0,10.0
1590240,10,7,1,6,9,4,7.0,7.0,4.0,6.0
1590300,9,5,2,9,9,4,6.0,8.0,7.0,4.0
1590360,4,2,10,10,9,4,8.0,6.0,9.0,10.0
1590420,7,7,3,7,9,4,8.0,10.0,6.0,4.0
1590480,8,8,1,1,9,4,5.0,5.0,5.0,0.0
1590540,8,5,9,9,9,4,1.0,4.0,9.0,8.0
1590600,9,6,8,1,9,4,8.0,9.0,7.0,4.0
1590660,9,7,0,7,9,4,6.0,7.0,8.0,8.0
1590720,8,5,11,9,9,4,4.0,1.0,10.0,7.0
1590780,10,8,6,7,9,4,9.0,7.0,3.0,4.0
1590840,11,8,6,9,9,4,6.0,8.0,3.0,0.0
1590900,4,7,10,9,9,4,4.0,1.0,10.0,10.0
1590960,10,6,5,4,9,4,7.0,6.0,8.0,6.0
1591020,5,6,5,5,9,4,6.0,8.0,6.0,8.0
1591080,6,7,8,9,9,4,0.0,4.0,11.0,11.0
1591140,9,5,0,0,9,4,6.0,6.0,5.0,9.0
1591200,4,4,5,6,10,4,9.0,8.0,6.0,5.0
1591260,3,1,9,10,10,4,4.0,6.0,9.0,10.0
1591320,9,8,7,8,10,4,3.0,11.0,6.0,8.0
1591380,5,9,1,5,10,4,5.0,6.0,5.0,5.0
1591440,5,6,10,10,10,4,5.0,6.0,8.0,9.0
1591500,10,8,7,8,10,4,8.0,7.0,8.0,7.0
1591560,7,9,4,9,10,4,9.0,8.0,5.0,5.0
1591620,7,5,8,7,10,4,0.0,8.0,12.0,8.0
1591680,9,8,6,7,10,4,6.0,6.0,6.0,7.0
1591740,10,5,6,7,10,4,8.0,9.0,6.0,5.0
1591800,7,5,12,7,10,4,0.0,4.0,11.0,11.0
1591860,4,8,5,5,10,4,8.0,10.0,6.0,7.0
1591920,5,8,6,5,10,4,9.0,8.0,7.0,6.0
1591980,0,6,10,10,10,4,7.0,5.0,11.0,8.0
1592040,7,7,4,6,10,4,11.0,11.0,3.0,2.0
1592100,6,8,7,4,10,4,8.0,6.0,7.0,7.0
1592160,8,6,9,10,10,4,3.0,4.0,9.0,9.0
1592220,8,10,6,4,10,4,10.0,7.0,1.0,5.0
1592280,5,5,5,0,10,4,9.0,6.0,5.0,6.0
1592340,1,4,9,8,10,4,3.0,8.0,8.0,8.0
1592400,8,9,7,4,10,4,8.0,9.0,3.0,6.0
1592460,6,7,8,8,10,4,9.0,8.0,0.0,0.0
1592520,4,1,10,7,10,4,2.0,7.0,9.0,10.0
1592580,9,7,3,4,10,4,7.0,8.0,1.0,4.0
1592640,6,8,3,0,10,4,6.0,7.0,7.0,7.0
1592700,4,1,10,10,10,4,6.0,7.0,10.0,7.0
1592760,7,6,8,6,10,4,6.0,7.0,5.0,1.0
1592820,6,8,6,8,10,4,7.0,3.0,1.0,6.0
1592880,0,4,11,11,10,4,9.0,4.0,8.0,9.0
1592940,6,6,5,9,10,4,10.0,6.0,1.0,3.0
1593000,9,8,6,5,10,4,8.0,6.0,9.0,6.0
1593060,4,6,9,10,10,4,0.0,1.0,8.0,10.0
1593120,3,11,6,8,10,4,10.0,8.0,3.0,6.0
1593180,5,6,5,5,10,4,7.0,7.0,8.0,7.0
1593240,5,6,8,9,10,4,4.0,8.0,8.0,9.0
1593300,8,7,8,7,10,4,9.0,5.0,5.0,1.0
1593360,9,8,5,5,10,4,6.0,4.0,5.0,8.0
1593420,0,8,12,8,10,4,10.0,7.0,7.0,7.0
1593480,6,6,6,7,10,4,11.0,5.0,1.0,7.0
1593540,8,9,6,5,10,4,6.0,6.0,5.0,7.0
1593600,0,4,11,11,10,4,7.0,7.0,9.0,9.0
1593660,8,10,6,7,10,4,8.0,10.0,6.0,7.0
1593720,9,8,7,6,10,4,8.0,4.0,6.0,7.0
1593780,7,5,11,8,10,4,4.0,2.0,9.0,8.0
1593840,11,11,3,2,10,4,10.0,8.0,8.0,3.0
1593900,8,6,7,7,10,4,6.0,9.0,6.0,0.0
1593960,3,4,9,9,10,4,6.0,7.0,10.0,9.0
1594020,10,7,1,5,10,4,9.0,9.0,6.0,4.0
1594080,9,6,5,6,10,4,5.0,8.0,6.0,6.0
1594140,3,8,8,8,10,4,5.0,6.0,12.0,11.0
1594200,8,9,3,6,10,4,10.0,9.0,6.0,6.0
1594260,9,8,0,0,10,4,6.0,6.0,7.0,7.0
1594320,2,7,9,10,10,4,8.0,1.0,12.0,8.0
1594380,7,8,1,4,10,4,6.0,9.0,5.0,4.0
1594440,6,7,7,7,10,4,10.0,5.0,5.0,10.0
1594500,6,7,10,7,10,4,5.0,9.0,10.0,10.0
1594560,6,7,5,1,10,4,7.0,4.0,1.0,7.0
1594620,7,3,1,6,10,4,6.0,5.0,1.0,3.0
1594680,9,4,8,9,10,4,5.0,6.0,10.0,9.0
1594740,10,6,1,3,10,4,5.0,8.0,5.0,6.0
1594800,8,6,9,6,11,4,8.0,8.0,5.0,6.0
1594860,0,1,8,10,11,4,4.0,6.0,10.0,6.0
1594920,10,8,3,6,11,4,7.0,8.0,6.0,2.0
1594980,7,7,8,7,11,4,9.0,7.0,3.0,9.0
1595040,4,8,8,9,11,4,7.0,0.0,9.0,12.0
1595100,9,5,5,1,11,4,7.0,7.0,5.0,3.0
1595160,6,4,5,8,11,4,6.0,8.0,7.0,3.0
1595220,10,7,7,7,11,4,2.0,6.0,9.0,9.0
1595280,11,5,1,7,11,4,9.0,7.0,8.0,4.0
1595340,6,6,5,7,11,4,6.0,6.0,0.0,6.0
1595400,7,7,9,9,11,4,6.0,7.0,10.0,12.0
1595460,8,10,6,7,11,4,6.0,9.0,6.0,7.0
1595520,8,4,6,7,11,4,6.0,10.0,4.0,3.0
1595580,4,2,9,8,11,4,0.0,6.0,11.0,11.0
1595640,10,8,8,3,11,4,8.0,7.0,5.0,5.0
1595700,6,9,6,0,11,4,7.0,5.0,6.0,1.0
1595760,6,7,10,9,11,4,11.0,0.0,10.0,11.0
1595820,9,9,6,4,11,4,9.0,8.0,8.0,5.0
1595880,5,8,6,6,11,4,7.0,9.0,6.0,3.0
1595940,5,6,12,11,11,4,5.0,8.0,12.0,10.0
1596000,10,9,6,6,11,4,8.0,7.0,3.0,6.0
1596060,6,6,7,7,11,4,7.0,7.0,7.0,6.0
1596120,8,1,12,8,11,4,8.0,0.0,9.0,9.0
1596180,6,9,5,4,11,4,11.0,8.0,7.0,5.0
1596240,10,5,5,10,11,4,9.0,8.0,6.0,8.0
1596300,5,9,10,10,11,4,7.0,3.0,12.0,8.0
1596360,7,4,1,7,11,4,5.0,10.0,6.0,6.0
1596420,6,5,1,3,11,4,3.0,6.0,5.0,8.0
1596480,5,6,10,9,11,4,6.0,8.0,10.0,9.0
1596540,5,8,5,6,11,4,5.0,5.0,0.0,4.0
1596600,8,8,5,6,11,4,9.0,9.0,0.0,5.0
1596660,4,6,10,6,11,4,0.0,5.0,9.0,9.0
1596720,7,8,6,2,11,4,9.0,8.0,6.0,4.0
1596780,9,7,3,9,11,4,9.0,8.0,4.0,6.0
1596840,7,0,9,12,11,4,6.0,5.0,9.0,9.0
1596900,7,7,5,3,11,4,11.0,7.0,1.0,5.0
1596960,6,8,7,3,11,4,7.0,7.0,5.0,7.0
1597020,2,6,9,9,11,4,5.0,8.0,10.0,9.0
1597080,9,7,8,4,11,4,7.0,5.0,8.0,8.0
1597140,6,6,0,6,11,4,6.0,3.0,7.0,4.0
1597200,6,7,10,12,11,4,4.0,4.0,7.0,10.0
1597260,6,9,6,7,11,4,6.0,8.0,5.0,8.0
1597320,6,10,4,3,11,4,9.0,7.0,8.0,6.0
1597380,0,6,11,11,11,4,4.0,3.0,11.0,11.0
1597440,8,7,5,5,11,4,7.0,8.0,1.0,5.0
1597500,7,5,6,1,11,4,5.0,6.0,6.0,6.0
1597560,11,0,10,11,11,4,5.0,4.0,12.0,9.0
1597620,9,8,8,5,11,4,10.0,5.0,0.0,5.0
1597680,7,9,6,3,11,4,7.0,5.0,5.0,6.0
1597740,5,8,12,10,11,4,6.0,4.0,9.0,10.0
1597800,8,7,3,6,11,4,10.0,7.0,4.0,5.0
1597860,7,7,7,6,11,4,7.0,6.0,1.0,4.0
1597920,8,0,9,9,11,4,4.0,6.0,9.0,10.0
1597980,11,8,7,5,11,4,9.0,7.0,7.0,6.0
1598040,9,8,6,8,11,4,8.0,6.0,8.0,6.0
1598100,7,3,12,8,11,4,1.0,1.0,9.0,11.0
1598160,5,10,6,6,11,4,8.0,8.0,5.0,5.0
1598220,3,6,5,8,11,4,5.0,7.0,5.0,1.0
1598280,6,8,10,9,11,4,5.0,1.0,7.0,7.0
1598340,5,5,0,4,11,4,4.0,7.0,5.0,3.0
1598400,9,9,0,5,12,4,5.0,6.0,6.0,6.0
1598460,0,5,9,9,12,4,5.0,6.0,7.0,9.0
1598520,9,8,6,4,12,4,7.0,8.0,6.0,0.0
1598580,9,8,4,6,12,4,6.0,7.0,6.0,5.0
1598640,6,5,9,9,12,4,8.0,4.0,9.0,9.0
1598700,11,7,1,5,12,4,9.0,6.0,8.0,3.0
1598760,7,7,5,7,12,4,6.0,5.0,6.0,0.0
1598820,5,8,10,9,12,4,6.0,5.0,10.0,10.0
1598880,7,5,8,8,12,4,4.0,7.0,8.0,7.0
1598940,6,3,7,4,12,4,4.0,8.0,5.0,6.0
1599000,4,4,7,10,12,4,6.0,7.0,8.0,8.0
1599060,6,8,5,8,12,4,6.0,8.0,0.0,0.0
1599120,9,7,8,6,12,4,7.0,3.0,4.0,6.0
1599180,4,3,11,11,12,4,0.0,7.0,9.0,9.0
1599240,7,8,1,5,12,4,6.0,6.0,5.0,4.0
1599300,5,6,6,6,12,4,7.0,6.0,5.0,8.0
1599360,5,4,12,9,12,4,7.0,6.0,9.0,6.0
1599420,10,5,0,5,12,4,8.0,3.0,2.0,5.0
1599480,7,5,5,6,12,4,9.0,5.0,9.0,7.0
1599540,6,4,9,10,12,4,6.0,8.0,10.0,8.0
1599600,10,7,4,5,12,4,9.0,6.0,6.0,4.0
1599660,7,6,1,4,12,4,6.0,7.0,4.0,7.0
1599720,4,6,9,10,12,4,4.0,5.0,7.0,8.0
1599780,9,7,7,6,12,4,8.0,7.0,5.0,5.0
1599840,8,6,8,6,12,4,7.0,6.0,6.0,6.0
1599900,1,1,9,11,12,4,6.0,6.0,8.0,8.0
1599960,8,8,5,5,12,4,6.0,8.0,0.0,6.0
1600020,5,7,5,1,12,4,6.0,7.0,2.0,6.0
1600080,5,1,7,7,12,4,5.0,5.0,10.0,9.0
1600140,4,7,5,3,12,4,7.0,8.0,5.0,5.0
1600200,5,6,6,6,12,4,7.0,5.0,6.0,0.0
1600260,5,6,7,9,12,4,1.0,4.0,8.0,8.0
1600320,7,8,6,0,12,4,3.0,9.0,2.0,6.0
1600380,6,7,6,5,12,4,5.0,6.0,2.0,5.0
1600440,8,4,9,9,12,4,7.0,5.0,8.0,9.0
1600500,9,6,8,3,12,4,8.0,8.0,7.0,7.0
1600560,6,5,6,0,12,4,7.0,6.0,7.0,6.0
1600620,6,5,10,10,12,4,4.0,5.0,9.0,9.0
1600680,4,7,8,7,12,4,4.0,8.0,6.0,6.0
1600740,4,8,5,6,12,4,5.0,7.0,5.0,6.0
1600800,6,7,8,8,12,4,1.0,6.0,9.0,8.0
1600860,6,8,0,0,12,4,9.0,8.0,0.0,0.0
1600920,7,3,4,6,12,4,8.0,8.0,7.0,4.0
1600980,0,7,9,9,12,4,3.0,4.0,9.0,10.0
1601040,6,6,5,4,12,4,7.0,6.0,5.0,5.0
1601100,7,6,5,8,12,4,9.0,9.0,6.0,4.0
1601160,7,6,9,6,12,4,6.0,5.0,9.0,10.0
1601220,8,3,2,5,12,4,7.0,5.0,6.0,3.0
1601280,9,5,9,7,12,4,8.0,6.0,4.0,4.0
